image_name,gemini_output,sentiment,sarcasm,vulgarity,abuse,target
image_tamil_0161.jpg,"This meme features a close-up photograph of the popular Tamil comedian Vadivelu dressed in a police uniform, wearing a prominent fake mustache and sporting a wide, exaggerated, and somewhat mischievous grin. The text overlaid at the top of the image is written in Tamil, which translates to ""Hey friend... are you doing well, friend...?"" The combination of the actor's iconic comedic facial expression and the informal, slightly satirical tone of the greeting makes it a widely used template in South Indian internet culture for expressing feigned politeness, sarcasm, or a friendly yet humorous inquiry when initiating a conversation.",Positive,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0531.jpg,"This meme features a two-part composition contrasting the aspirations of actress Kasthuri Shankar with the reaction of a politician. The top image shows Kasthuri posing with the text in Tamil stating that she will soon join a political party and contest in an upcoming by-election. Below this, a photo of a smiling, jovial politician appears with a caption in Tamil that translates to ""First stand in the main road, here I come,"" which serves as a sarcastic or mocking retort to her political ambitions. The contrast between her confident stance and his relaxed, somewhat condescending expression highlights the satirical nature of the meme, mocking the sudden entry of celebrities into the political landscape.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Organization
image_tamil_0304.jpg,"This image is a collage of several frames featuring the popular Indian comedian Vadivelu, captured during a scene from a movie where he plays a participant in a kabaddi match while wearing a yellow sports jersey and a sweatband. The frames depict him in a state of high-spirited, hyperbolic excitement, characterized by exaggerated wide-mouthed laughter, pointing gestures, and expressions of extreme amusement or playful triumph. The text overlay visible in the center of the image, roflphotos.com, is a watermark from a website hosting meme templates, while the word kabadi printed on his jersey identifies the sports-themed context of the sequence. His expressive face and theatrical body language convey a sense of mock shock, boisterous cheering, and comedic disbelief, making it a widely used template for reactions to humorous or unbelievable situations.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0283.jpg,"The image features a still from a Tamil film showing a man standing in a body of water, covered in mud, with his hands outstretched and a desperate, pained expression on his face, conveying a sense of helplessness or existential frustration. Above the image, the Tamil text reads Ippa puriyudhada, which translates to Do you understand now? The caption is often used in a humorous or sarcastic context to signal a realization or to mock someone who finally understands a situation after prolonged confusion. In the lower-left corner, a small logo featuring the likeness of two popular Tamil comedians acts as a watermark for the content creator.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0444.jpg,"This meme features a two-panel sequence from a classic Tamil comedy scene starring actor Vivek, who is depicted in a mock television studio setting. In the top panel, Vivek appears surprised and agitated, with a text overlay in Tamil that translates to ""What! Is it over for the BJP!!!"" The bottom panel shows him with an exaggerated, dramatic expression of realization, with the text overlay translating to ""Then! Is it over for the Congress too!!!"" The humor relies on the juxtaposition of his theatrical and panicked body language against the backdrop of political commentary, using a satirical tone to imply that both major political parties are facing a sudden, collective downfall.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0631.jpg,"This meme features a top panel showcasing a scene from a Tamil television soap opera where a male character, possessed by a supernatural spirit and dressed in a saree and heavy makeup, appears to be confronting a female character. Below this, a popular film still featuring the comedian Vadivelu is used to represent the viewer's reaction. In the film scene, the character represented by the text SunTV is on the phone, while the person labeled as Me gestures in confusion. The Tamil text across the bottom translates to, How can a ghost enter a woman's body and manage to have a wedding night with another woman, while the smaller text in the top panel reads, First night with a ghost. The contrast between the absurd dramatic premise of the television show and the perplexed reaction of the meme creator highlights the ridiculous nature of the plot twist.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0513.jpg,"This image presents a humorous meme edited to look like an Olympic weightlifting broadcast, featuring the late Tamil folk singer and actress Paravai Muniyamma alongside a man in a weightlifting singlet on a professional competition platform. The text overlay reads, ""Indha karumatha thooka dhan ivalo periya stage-ah,"" which translates to ""Is this such a big stage just to lift this wretched thing?"" The visual humor stems from the incongruity of placing a traditional elderly woman in a saree into a high-stakes Olympic sports setting, while her facial expression and the caption convey a sense of unimpressed skepticism regarding the importance of the event.",Positive,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0267.jpg,"This meme features a still from a classic Tamil comedy film starring the actor Vadivelu, who is shown holding a microphone while gesturing toward another man in an orange shirt who appears frustrated and is holding his head. The group of men gathered in a rural outdoor setting conveys a sense of chaotic, humorous drama typical of the scene. The Tamil text overlaid at the top reads Idhellam oru jokka..?? Appadiye odi poyiru.., which translates to Is this even a joke..?? Just run away from here. The caption serves to mock a situation or a bad joke, suggesting that the content is so poor that it warrants immediate departure.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0370.jpg,"This meme features two iconic actors from Tamil cinema, Vadivelu and another performer, engaged in an animated conversation that represents a relatable struggle with smartphone photography. The Tamil text overlay translates to How many selfies do you take and delete in a single day, humorously framing the actors as representing the user and their frustrated phone. Vadivelu, appearing as the personified phone, gestures with an exasperated expression as if questioning the excessive vanity and repetitive habits of his owner. Meanwhile, the other actor stands beside him looking slightly sheepish or defensive, capturing the comedic irony of someone who spends hours capturing photos only to discard most of them.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0471.jpg,"The image is a humorous meme featuring a still from a popular Tamil movie, portraying a scene where a man comforted by another tries to soothe a distressed third person. The man in the middle, labeled as Jio customers, is holding the shoulders of the man on the right, labeled as Aircel customers, who is looking upward with an expression of deep sorrow or grief. To the left stands a woman labeled as Airtel customers, observing the interaction with a stoic or neutral expression. The Tamil text overlay at the top reads ""Azhathinga boss.. nanga irukom,"" which translates to ""Don't cry boss, we are here,"" serving as a satirical commentary on the shifting landscape of Indian telecommunications, where newer market players seem to be offering solace to customers of failing networks.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0714.jpg,"This meme features a series of six panels showcasing various actors from Tamil cinema, using a wordplay-based dialogue exchange to highlight confusion over character identities. The sequence begins with one character calling out to another named Ezhumala, to which the respondent clarifies that they are not Ezhumala but Marudhamala. This pattern repeats with another character identifying the person as Marudhamala, who corrects them by stating they are actually Ezhumala, creating a humorous back-and-forth about mistaken identities. The final panel shows a character holding a Shiva Lingam, who dismisses the previous confusion by stating, I am neither, I am Thiruvannamalai, which is a play on words using the names of places and the names in the movie to create a punchline. The facial expressions throughout the meme range from intense and confrontational to questioning and stoic, capturing the classic dramatic style of South Indian action cinema while playing on the phonetic similarities between the names used in the dialogue.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0699.jpg,"This image combines a screenshot of a 2015 social media announcement from actress Trisha Krishnan, where she informs her followers of her upcoming private engagement to Varun, with a reaction meme featuring the popular Tamil comedian Goundamani. In the bottom panel, the actor wears a frustrated and skeptical facial expression while the overlaid Tamil text, Poda poda.. Trisha illana Divya!!!!, translates to Get lost... if not Trisha, then Divya!!!!. The meme uses this humorous contrast to portray a fan who is dismissively unbothered by the actress's personal life news, humorously suggesting that they can simply shift their fandom to another actress instead.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0886.jpg,"This meme uses a comparative four-panel layout to provide a humorous take on the 10-Year Challenge by contrasting the aging experiences of women and men. The top row, labeled For Girls, shows a childhood photo of an actress on the left alongside her as a glamorous adult on the right, both featuring bright, youthful smiles. In contrast, the bottom row, labeled For Boys, shows a man in his younger years on the left and an older, bald version of the same man on the right, suggesting a more drastic physical decline. The text overlay in Tamil, which appears repeatedly as pidithathai pagirvom, translates to let us share what we like. Overall, the meme relies on stereotypes about beauty and aging to create a lighthearted, self-deprecating joke about how different genders supposedly evolve over a decade.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0914.jpg,"This three-panel meme uses a humorous tone to comment on the significant age gaps found in celebrity marriages within the South Indian film industry. The top panel features actors Fahad and Nazriya, noting a 12-year age difference, followed by the middle panel highlighting Arya and Sayesha with a 17-year age gap. The final panel features actor Suriya looking pensive with a caption written in Tamil, which translates to ""Let's wait,"" representing the humorous perspective of 90s kids who are observing these trends and jokingly implying they are waiting for their own opportunities despite the unconventional age dynamics.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0709.jpg,"This meme utilizes a three-panel sequence from a Tamil film featuring actor Vishal, where the top image introduces a topic and the bottom panels convey a dramatic, dismissive reaction. The top caption refers to the heroine of the movie Dhilluku Dhuddu 2, while the bottom caption translates to ""The film is good, but only she..."" The character in the bottom frames displays a look of intense disgust and rejection while pointing his finger, visually representing someone who finds a movie enjoyable overall but holds a strong, negative opinion about a specific actress's performance or presence in the film.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0697.jpg,"This meme uses a classic two-panel scene featuring the Tamil comedians Goundamani and Senthil to poke fun at director Atlee and his tendency to cast multiple major stars in his films. In the first panel, the character representing Atlee stands beside a drinking Goundamani, who represents an Endgame director. The Tamil text overlay translates to, I am thinking of making Swayamvaram Part 2 with all the heroes. In the second panel, the character representing Atlee excitedly gestures toward the other man, who is shown violently spitting out his drink in shock at the sheer scale of the suggestion. The joke highlights the contrast between the standard massive crossover event of an Avengers movie and the potential chaos of a hypothetical Indian film featuring every major hero simultaneously.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0853.jpg,"This meme features a humorous three-part sequence where a young man is seen sitting in front of a computer screen playing a video of Indian cricketer Virat Kohli. In the top panels, the fan holds a stack of Indian currency notes toward the screen, appearing to feed money to the digital image of Kohli, who has his tongue sticking out. The bottom panel displays a close-up, high-definition shot of Virat Kohli wearing a stunned, wide-eyed, and bewildered expression, serving as a reaction to the absurd behavior displayed in the top panels. There is no visible Tamil text in the provided image, as the central logo contains only the letters SM, so no translation is required.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0436.jpg,"This meme features a classic scene from a Tamil movie showcasing two iconic actors, Goundamani and Senthil, engaged in a humorous confrontation. Goundamani, dressed in a red checkered shirt, is seen pointing his finger and scolding a visibly nervous and frightened Senthil, who is wearing a traditional white veshti and shawl. The text at the top of the image is written in Tamil, ""காலம் போன காலத்துல இந்த விளம்பரம் உனக்கு தேவையா?"", which translates to English as, ""At this late stage in your life, do you really need this advertisement?"" The combination of Goundamani's aggressive, authoritative posture and Senthil's submissive, comical expression creates a relatable and funny template often used to mock someone for doing something unnecessary or inappropriate for their age or situation.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0864.jpg,"This meme contrasts a scene from the movie Boys with a satirical reaction using characters from a different film. In the top panel, a young woman is seen lifting her dress, with the Tamil text translating to the idea that she is lifting her clothes so they do not get wet. The bottom panel features actor Vivek inside a car looking back at her with a comedic, skeptical expression, alongside a woman whose image is edited onto the scene, with the Tamil caption asking, so if you had not lifted it, would your clothes have stayed dry, right. The humor relies on the juxtaposition of a suggestive or practical moment from a movie being playfully challenged by a sarcastic retort about the logic of the action.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0497.jpg,"This meme features a humorous scene from a Tamil movie where a police officer, played by the actor Goundamani, aggressively grabs the hair of a man with an eccentric mohawk hairstyle who is seated on a motorcycle. The officer has an intense, disgusted expression while looking at the man's hair, while the man appears startled and subdued by the sudden physical interaction. The Tamil text overlay reads ennangada mudi idhu..?? naai nakkuna madhiri, which translates to What kind of hair is this..?? It looks like a dog licked it, serving as a comedic commentary on the absurdity of the character's hairstyle.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0506.jpg,"The image features a meme based on a literal interpretation of a street name. At the top, there is Tamil text that translates to, ""Where are you? I am standing on Nadu Street, come and pick me up,"" accompanied by two laughing emojis. The bottom half of the image displays a photograph of a blue metal street sign pointing to the left with the words ""நடுத் தெரு"" (Nadu Street) inscribed in both Tamil and English. The humor lies in the play on words, as ""Nadu Theru"" literally translates to ""Middle Street"" or ""the middle of the road"" in Tamil, leading to a comedic situation where someone claims to be waiting in the middle of the street while actually standing at a designated street sign.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0620.jpg,"This four-panel meme juxtaposes a romantic proposal scene with comedic stills from Tamil cinema to make a joke about the real-life marriage of actors Arya and Sayyeshaa. The top panels feature a romantic scene where a man kneels to propose to a woman, labeled as Arya and Sayyeshaa respectively. The bottom left panel shows a disheveled man standing in his underwear labeled as Arya, while the bottom right panel shows a woman with her mouth taped shut labeled as Sayyeshaa, accompanied by a Tamil text overlay that translates to, ""Hey, we are already married."" The humor relies on the contrast between the staged, serious romantic tone of the top images and the absurd, reality-check nature of the bottom images, which humorously remind the audience that the two actors are already wedded in real life.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0299.jpg,"This meme features the popular Tamil comedian Vadivelu in a scene where he appears to be bracing himself or waiting for an impact while standing with his arms outstretched. His facial expression captures a mix of dramatic anticipation, feigned bravery, and slight apprehension. The Tamil text overlay, Iruppa oru position-la ninnukuren, translates to Hold on, I am standing in a position, suggesting a humorous context where the character is preparing for an inevitable or awkward confrontation. The blurry figure of a woman in the background further emphasizes the comedic tension of the scene, which is frequently used in internet culture to depict moments where one is bracing for a difficult task, an argument, or a social encounter.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0146.jpg,"This meme features two famous Tamil comedians, Vadivelu and T.P. Gajendran, standing outdoors with expressions of bewildered disbelief. Vadivelu, on the left, looks upward with a shocked, open-mouthed expression, while Gajendran, wearing sunglasses on the right, appears equally confused and startled. The Tamil text overlaid at the top translates to, Oh my! Why is the status of people who are not even in our list showing up on ours? The meme humorously captures the annoyance and confusion of seeing social media updates from strangers or unintended contacts, utilizing the actors' iconic comedic reactions to represent the feeling of privacy intrusion or unexpected notifications.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0825.jpg,"This image presents a satirical meme criticizing societal double standards regarding public services in Tamil Nadu. The meme features a collage of three photographs: a government school, a government hospital, and a government bus, each accompanied by a text overlay stating that it is shameful or low-class to use these facilities. The final line of text, which translates to asking why people consider it shameful to use these public services while simultaneously demanding that their future son-in-law must be a government employee, serves as a sharp critique of the hypocrisy found in cultural marriage expectations. The visual style is simple and direct, relying entirely on the juxtaposition of the images and the punchline to convey a humorous yet biting social commentary on how government jobs are highly valued for security and status despite a general public disdain for the infrastructure those same government employees sustain.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0479.jpg,"This meme features a still image of the popular Tamil comedian Vadivelu, who is captured with a strained, subtly pained, and submissive facial expression, often associated with characters who are trying to avoid confrontation. The text overlay is written in Tamil and translates to, We do not go looking for trouble with anyone, nor do we get involved in anyone else's business; we simply mind our own affairs and go our own way. The combination of the actor's resigned look and the text conveys a humorous sentiment about choosing to remain neutral and detached from drama to lead a peaceful life.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0136.jpg,"This meme features the popular Tamil comedian Vadivelu wearing a patterned shawl wrapped around his head and shoulders, looking upwards with a skeptical, deadpan, and unimpressed facial expression that is frequently used to convey sarcasm or disbelief. The text overlay written in Tamil reads, ""Idhu thaan antha poraliyum sonnan,"" which translates to ""This is exactly what that activist/revolutionary also said,"" highlighting a mocking tone directed at individuals who make grand claims or preachy statements. The image serves as a common template in Tamil social media culture to dismiss pretentious arguments or to express weary irony when someone repeats a cliché or an unconvincing point of view.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0055.jpg,"This meme features a still from a popular Tamil film comedy scene, showing the actor Vadivelu dressed in a martial arts uniform holding a guitar while looking upward with a comical, melodramatic expression. A young boy stands next to him with an unimpressed or blank facial expression. The top text is a phonetic transliteration of the English phrase ""Tamilisai and Raja both played basketball in my life,"" written in Tamil script. A second overlay of text on the actor reads ""Tamil Nadu BJP,"" implying a satirical commentary on the political party's involvement with figures like Tamilisai Soundararajan and Raja. The image serves as a humorous critique of political dynamics, using Vadivelu's well-known ""acting"" persona to mock the perceived theatrics or incongruity of the political situation described in the caption.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0306.jpg,"This meme features a widely recognized comedic screenshot of the popular Tamil actor Vadivelu, who appears with a distressed, almost cynical expression, gazing upward with his hands slightly raised as if expressing disbelief or resignation. The superimposed Tamil text translates to, ""It is because he didn't want to see all these things that Sivaji left us so early,"" using a dark, sarcastic tone to imply that the world has become so chaotic or disappointing that the legendary actor Sivaji Ganesan is fortunate to have passed away before witnessing current events. The image serves as a common template in Tamil internet culture for reacting to absurd, frustrating, or unfortunate societal developments with a sense of ironic pessimism.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0585.jpg,"The image features a meme template using a still from a South Indian film, showing a man with a blank and somewhat blankly contemplative expression sitting next to another person, effectively capturing the feeling of being influenced by cinematic characters. The text overlay at the top and bottom reads ""Whats your ambition it depends on the last movie that I watched,"" capturing the relatable sentiment of how movies temporarily shape one's personality or career aspirations. While the meme originates from a page labeled Fun Pop Tamizha, the main message is in English and requires no translation, highlighting the universal experience of ""90's kids"" who grew up emulating the heroic, tragic, or successful archetypes portrayed by actors like the one pictured.",Negative,Non-Sarcastic,Non-Vulgar,Abusive,Person
image_tamil_0939.png,"The meme features a still image of a woman hosting a cooking show on Jaya TV, captured with an expression of focused concentration while stirring a pan on a stovetop. The text at the top expresses the viewer's frustration, using the Tamil term kadupu to describe the annoyance felt when switching to the channel expecting to see the star-studded audio launch for the film AI, only to find a cooking segment instead. The bottom text translates to now let us see how to make payasam, capturing the anticlimactic humor of expecting high-profile entertainment and being greeted by a mundane instructional cooking demonstration.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0811.jpg,"This meme features a close-up, slightly grainy image of a man wearing large, rectangular-framed glasses, a style often stereotyped as academic or innocent. His expression is neutral with a subtle, knowing smirk, reinforcing the meme’s theme of a deceptive, harmless-looking exterior. The top text introduces the archetype of a person who appears to be a good boy, while the bottom text concludes that such individuals often engage in mischievous or shady behavior. The phrase kasa musa is a colloquial Tamil term that essentially translates to shady, illicit, or illicitly romantic activities. Together, the imagery and text play on the irony of someone whose mild-mannered appearance masks a much more scandalous or troublemaking personality.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0710.jpg,"This meme depicts a humorous cultural mashup featuring Daenerys Targaryen from Game of Thrones inserted into a scene from a Tamil movie featuring actor Senthil. The top panels show the actor calling out to Khaleesi in a casual, slightly lewd manner, to which she responds with a questioning expression. The bottom panels show the actor standing in a field of hay next to a photoshopped Daenerys, urging her to prove her title as the Mother of Dragons. The Tamil text translates to Hey Khaleesi, come here, what is it, you are supposedly the Mother of Dragons, so say Dracarys and set this hay on fire. The humor lies in the absurdity of a powerful fantasy queen being asked to perform a menial agricultural task like burning hay in a rustic Indian village setting.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0078.jpg,"This meme features a famous still of the Tamil comedian Vadivelu dressed in a traditional warrior costume and holding a bow and arrow, a look inspired by his role in the film Marudhamalai. He is making a comical, winking face with a smirk, creating a tone of mock aggression or playful threatening. The Tamil text overlaid at the top translates to, If you post something like this one more time, which serves as a humorous ultimatum or a sarcastic threat used to react to annoying or repetitive social media content.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0169.jpg,"This meme features a still from a Tamil comedy film showing the actor Vadivelu being held by the collar by another man, who is looking at him with an intense and aggressive expression while Vadivelu appears distressed and anxious. The text overlay translates to Are you going to leave on your own, or should I leave a mark on your face, which serves to emphasize the humorous and aggressive nature of the interaction. The contrast between the menacing physical gesture and the exaggerated dramatic tone of the text is a common trope in Tamil cinema memes used to express playful frustration or a mock threat in social situations.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0350.jpg,"This meme features a close-up still of the popular Tamil comedian Vadivelu, who appears to be in a state of nervous apprehension or deep hesitation, indicated by his furrowed brow, intent gaze, and his hand held to his mouth as he nervously bites his thumbnail. The text overlay at the top, written in Tamil, reads ""Naama vaaya thorandha vambu varume,"" which translates to ""If I open my mouth, trouble will follow."" The image is frequently used in internet culture to humorously represent situations where a person chooses to stay silent to avoid inviting unnecessary drama, criticism, or unwanted complications.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0130.jpg,"This meme features a humorous moment from a Tamil film involving the popular comedian Vadivelu, who is shown about to slap a bald man on the head. Vadivelu wears a stern and intense expression while delivering the blow, while the man on the left looks stoic and resigned, highlighting the comedic contrast between the two. The Tamil text overlay at the top reads Mandaiya Polanthuruven, which translates to I will split your head open, a common hyperbolic threat used in a lighthearted or mocking context to emphasize frustration or comedic aggression.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0376.jpg,"This meme features a close-up shot of the popular Tamil comedian Vadivelu, who wears a skeptical and slightly dismissive facial expression characterized by raised eyebrows and a tightened mouth. The Tamil text overlaid at the top reads, Adhukku enna ippa, which translates to English as So what now or What of it. This classic expression is widely used in social media culture to convey an attitude of indifference, arrogance, or a nonchalant response to someone else's complaint or observation.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0256.jpg,"The meme features a still from a Tamil film starring the actor Senthil, who is wearing a white skullcap and sporting a downtrodden, crestfallen facial expression as he looks downward with a slightly pouty lip. The text overlay written in Tamil, Ramzanukku Biriyani Keppangale, translates to asking for biryani for the festival of Ramadan. The image captures a sense of humorous disappointment or mock sadness, implying a relatable social situation where one might feel hesitant or rejected when asking for a festive meal from others. A small watermark logo for a Tamil comedy meme website is visible in the lower left corner.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0905.jpg,"This meme features a split-screen composition that juxtaposes a political statement with a reaction image from Tamil cinema. The top panel shows O. Panneerselvam, the former Deputy Chief Minister of Tamil Nadu, alongside a news graphic containing Tamil text that translates to ""No harm from neutrinos,"" followed by the quote, ""The neutrino project planned in Theni will not cause any harm to the public or wild animals."" The bottom panel displays a popular screen capture of the comedic actor Goundamani, who wears an incredulous and mocking expression while delivering a dialogue that translates to, ""Is this necessary for the five or ten rupees you earn as alms?"" Together, the meme uses the actor's aggressive dismissal to mock and reject the politician's claim regarding the safety of the neutrino project.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,None
image_tamil_0437.jpg,"This meme features the iconic Tamil comedian Goundamani in a close-up shot, capturing his signature bewildered and exasperated expression as he stares directly into the camera. He is flanked by two other men in the background, creating a comedic scene typical of his classic cinema roles. The Tamil text overlaid at the top, ""செய்யுறதையுஞ் செஞ்சிட்டு முழிக்கிறத்த பாரு,"" translates to ""Look at the way he stares after doing what he did,"" a phrase that perfectly captures the sense of ironic disbelief often found in his punchlines. The image conveys a feeling of mock shock, highlighting the absurdity of someone acting surprised or innocent after committing a blameworthy or foolish act.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0449.jpg,"This meme features a close-up, humorous shot of the popular Tamil comedian Vadivelu, known for his distinctive bowl-cut hairstyle and expressive facial acting. His face is contorted in a look of exaggerated indignation, disbelief, and comical shock, emphasizing his character's typical over-the-top personality. The text written in Tamil at the top reads, Vettiya irukkiradhula naan thaan Ph.D vaangiyirukken... enakke pottiya...???, which translates to, I am the one who has received a Ph.D. in being idle/useless... and you are competing with me...??? The meme uses this juxtaposition of the character's pretentious claim to being a master of laziness and his shocked reaction to a perceived challenger to humorously mock someone who tries to compete in an area where the speaker considers themselves an unbeatable expert.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0745.jpg,"This image is a two-part comparative meme that juxtaposes a photograph of Indian cricketers Ravichandran Ashwin and KL Rahul with a still of the character Anniyan from the Tamil film of the same name. In the top panels, Ashwin and Rahul are shown smiling warmly toward the camera in a friendly, casual setting. Below them, the bottom panel features a close-up of the character Anniyan, whose face is darkened with heavy theatrical makeup, wearing large metallic earrings, and displaying a wide, menacing, and sharp-toothed grin. The meme uses this contrast to humorously suggest a stark transformation in Ashwin's expression from his usual composed self to a more aggressive, intimidating persona, playing on the dramatic aesthetic of the film character. There is no Tamil text overlay in this image, as the only visible text is the name Jassim and the Five Star logo.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0188.jpg,"This image features a black-and-white close-up of a woman looking deeply contemplative and troubled, with her hand resting against her chin in a classic pose of worry. At the top of the frame, a bright red-outlined yellow text overlay in Tamil, which translates to ""Only one worry... what to do??"", perfectly captures the feeling of someone grappling with an unsolvable problem. The somber, dramatic expression of the woman combined with the caption is frequently used in social media memes to humorously depict the frustration of facing minor yet persistent daily dilemmas or moments of intense indecision. A small logo in the bottom-left corner features characters from popular Tamil cinema, identifying this as content from a comedy meme platform.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0070.jpg,"This meme features two iconic actors, Suriya and Vadivelu, from a classic Tamil film, capturing a comedic moment of impatience. In the top panel, Vadivelu, labeled as Me, gestures toward Suriya and says in Tamil, ""Hey, take it slowly. Look, there is still a year and a half left for Deepavali,"" urging him to pace himself. In the bottom panel, as Suriya, labeled as Patasu (Firecracker), struggles to light a firecracker against the wall, Vadivelu scolds him with, ""Just burst it quickly, you fool. Such a nuisance."" The contrast between Vadivelu's sarcastic exasperation and Suriya's clumsy effort to ignite the firecracker highlights the frustration of a premature or overly eager celebration.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0538.png,"This meme features two panels comparing the outward appearance of a college to its reality, utilizing a classic scene from the Tamil film Friends featuring actors Vadivelu and Vijay. In the top panel, the two characters are dressed as police officers sitting outside a building, looking somewhat bored or unenthusiastic, representing the underwhelming or deceptive exterior of the educational institution. The bottom panel shows an expansive, empty, and barren field viewed through a window, implying that the college lacks proper infrastructure, facilities, or student life, contrasting the mundane outer facade with a vast, unproductive interior space. The text overlays in English translate to the ironic observation that while the college may look like a standard building from the outside, the experience inside feels vast, empty, and lacking substance.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0852.png,"This meme features a still from a scene in the Tamil movie Pudhupettai, where characters are standing in the pouring rain near a gated fence. The man on the far left wears a yellow jacket, the center figure appears frustrated while gesturing with his hands, and the man on the right stands shirtless with a contemplative or defensive expression. The text overlay reads Vignesh shivan in his new pic, which is a satirical jab at the Indian film director, implying that his appearance in a recent photograph bears a resemblance to the disheveled and rain-soaked look of the character on the right in this dramatic cinematic moment.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0595.png,"This image combines a promotional poster for the Indian film Darbar with a classic still from a Vadivelu comedy scene to create a humorous comparison. The top panels feature actress Nayanthara from the film poster, displaying an ecstatic, open-mouthed expression of laughter. Below this, the meme juxtaposes her reaction with a familiar scene involving Tamil comedians Vadivelu and the late actor Vivek, both captured mid-laugh. The visual contrast highlights the similarity in the exaggerated, joyful expressions of the actors, playfully suggesting that the actors in the bottom frame are laughing along with or mirroring the expression shown in the film poster. There is no actual Tamil text overlay to translate, as the English text simply identifies the film title Darbar, the lead actor Rajinikanth, and the film's director, A.R. Murugadoss.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0047.jpg,"This meme features a close-up still of the famous Tamil comedian Goundamani, capturing his character with a skeptical, mildly annoyed, and slightly puzzled facial expression, marked by narrowed eyes and a subtle, questioning tilt of the head. The text overlaid in Tamil reads, Selbi edukkumbodhu aangalin reaction, which translates to Men's reaction when taking a selfie. The combination of the actor's iconic comedic glare and the caption creates a humorous commentary on the perceived reluctance or awkwardness many men feel when participating in selfie sessions.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
